0.000000,0.053529,0.048507,0.062017,0.055216,0.066082,0.052632,0.062500,0.055216,0.049752,0.059655,0.050899,0.026261,0.032461,0.025408,0.027735,0.024807,0.030029,0.028284,0.025607,0.100000,0.098058,0.082199,0.076923,0.066667,0.066082,0.063246,0.058421,0.056433,0.050000,0.048507,0.029814,0.031623,0.029827,0.030875,0.026261,0.028284,0.025449,0.024254,0.024807,0.048507,0.053529,0.051778,0.060412,0.046424,0.044721,0.048564,0.055470,0.042875,0.052058,0.043853,0.040000,0.047140,0.022135,0.024969,0.028525,0.022222,0.028571,0.022200,0.028525,0.022086,0.044721,0.055470,0.070711,0.046424,0.078087,0.060412,0.081923,0.048507,0.063246,0.017087,0.017541,0.041922,0.017949,0.050379,0.063246,0.019157,0.019231,0.019885,0.019578,0.019426,0.021082,0.028284,0.030875,0.032208,0.033634,0.037769,0.039223,0.037139,0.041065,0.048507,0.044721,0.022622,0.023250,0.024626,0.026880,0.027735,0.024807,0.032461,0.029814,0.026261
0.053529,0.000000,0.500000,0.277350,0.333333,0.235702,0.196116,0.185695,0.142857,0.137361,0.098058,0.099504,0.038097,0.041595,0.034964,0.036061,0.033077,0.035852,0.032461,0.030949,0.042679,0.045596,0.042835,0.046727,0.037165,0.039043,0.041922,0.036761,0.039133,0.032461,0.035489,0.020788,0.022311,0.021552,0.022954,0.019284,0.021673,0.019488,0.018868,0.019787,0.025449,0.026764,0.026352,0.028479,0.024899,0.024478,0.025641,0.027587,0.024022,0.026939,0.024566,0.023287,0.025915,0.015871,0.017218,0.018838,0.015823,0.018785,0.015776,0.018705,0.015677,0.026091,0.029961,0.035158,0.026234,0.035511,0.030248,0.035624,0.026316,0.030303,0.015923,0.016692,0.025751,0.016545,0.029450,0.333333,0.017920,0.017426,0.018449,0.017656,0.017028,0.019284,0.030585,0.033370,0.037139,0.041065,0.040489,0.041922,0.046424,0.048564,0.050379,0.058824,0.035968,0.038097,0.040962,0.048057,0.052058,0.044108,0.067729,0.064018,0.050702
0.048507,0.500000,0.000000,0.200000,0.277350,0.171499,0.196116,0.156174,0.137361,0.142857,0.092848,0.099504,0.040000,0.042486,0.036418,0.037139,0.034300,0.036418,0.032880,0.031623,0.040000,0.042679,0.040390,0.044108,0.035355,0.037165,0.040000,0.035180,0.037556,0.031235,0.034300,0.020203,0.021693,0.020993,0.022394,0.018814,0.021200,0.019073,0.018490,0.019426,0.024254,0.025449,0.025094,0.027027,0.023776,0.023408,0.024478,0.026261,0.023008,0.025700,0.023538,0.022361,0.024807,0.015383,0.016646,0.018155,0.015339,0.018107,0.015296,0.018036,0.015206,0.024807,0.028284,0.032880,0.024930,0.033168,0.028525,0.033260,0.025000,0.028571,0.015617,0.016385,0.024515,0.016203,0.027853,0.200000,0.017541,0.017028,0.018036,0.017241,0.016609,0.018814,0.029814,0.032376,0.036061,0.039873,0.038749,0.040000,0.044721,0.046225,0.047140,0.055470,0.037556,0.040000,0.042875,0.050702,0.055470,0.047140,0.071796,0.070711,0.055470
0.062017,0.277350,0.200000,0.000000,0.500000,1.000000,0.277350,0.500000,0.223607,0.176777,0.142857,0.131306,0.039223,0.045596,0.036250,0.038348,0.034401,0.039014,0.035136,0.032880,0.050000,0.054233,0.050508,0.056166,0.042835,0.045408,0.049386,0.042371,0.045549,0.036761,0.040656,0.022445,0.024254,0.023363,0.025023,0.020717,0.023505,0.020961,0.020244,0.021296,0.027267,0.028808,0.028433,0.030979,0.026764,0.026352,0.027735,0.030083,0.025889,0.029399,0.026612,0.025118,0.028284,0.016385,0.017857,0.019608,0.016385,0.019593,0.016358,0.019548,0.016287,0.027116,0.031235,0.036761,0.027400,0.037477,0.031846,0.037769,0.027682,0.032108,0.015608,0.016287,0.026565,0.016231,0.030401,0.316228,0.017501,0.017120,0.018028,0.017353,0.016831,0.018865,0.028748,0.031296,0.034340,0.037477,0.037878,0.039223,0.042070,0.044499,0.047405,0.052705,0.031846,0.033520,0.035692,0.040962,0.043853,0.038208,0.054473,0.052342,0.043437
0.055216,0.333333,0.277350,0.500000,0.000000,0.333333,0.447214,0.353553,0.250000,0.223607,0.137361,0.141421,0.041595,0.047193,0.038097,0.039904,0.035968,0.040000,0.035852,0.033845,0.046225,0.050000,0.047036,0.052342,0.040390,0.042835,0.046727,0.040258,0.043437,0.035180,0.039133,0.021755,0.023518,0.022704,0.024361,0.020170,0.022954,0.020481,0.019811,0.020883,0.025880,0.027267,0.026948,0.029235,0.025449,0.025094,0.026352,0.028479,0.024693,0.027896,0.025384,0.024022,0.026939,0.015865,0.017241,0.018868,0.015865,0.018855,0.015841,0.018814,0.015776,0.025751,0.029450,0.034340,0.025994,0.034922,0.029961,0.035158,0.026234,0.030179,0.015334,0.016017,0.025278,0.015923,0.028748,0.235702,0.017168,0.016760,0.017664,0.016978,0.016444,0.018449,0.028194,0.030585,0.033634,0.036761,0.036637,0.037851,0.041065,0.042993,0.045038,0.050767,0.033077,0.034964,0.037139,0.042875,0.046225,0.040390,0.057260,0.056523,0.046727
0.066082,0.235702,0.171499,1.000000,0.333333,0.000000,0.223607,0.447214,0.200000,0.156174,0.141421,0.124035,0.038097,0.044721,0.035355,0.037556,0.033634,0.038462,0.034731,0.032376,0.052058,0.056523,0.052342,0.058124,0.044108,0.046727,0.050702,0.043437,0.046575,0.037556,0.041380,0.022798,0.024626,0.023696,0.025351,0.020993,0.023776,0.021200,0.020459,0.021497,0.028017,0.029643,0.029235,0.031928,0.027472,0.027027,0.028479,0.030949,0.026528,0.030206,0.027267,0.025700,0.029001,0.016657,0.018182,0.020000,0.016657,0.019984,0.016630,0.019936,0.016554,0.027853,0.032208,0.038097,0.028161,0.038895,0.032880,0.039223,0.028467,0.033168,0.015745,0.016420,0.027257,0.016385,0.031296,0.333333,0.017667,0.017301,0.018209,0.017541,0.017028,0.019073,0.029001,0.031623,0.034648,0.037769,0.038462,0.039873,0.042486,0.045175,0.048564,0.053529,0.031235,0.032809,0.034964,0.040000,0.042679,0.037165,0.053000,0.050379,0.041922
0.052632,0.196116,0.196116,0.277350,0.447214,0.223607,0.000000,0.333333,0.447214,0.447214,0.171499,0.200000,0.045596,0.052705,0.041523,0.043811,0.039043,0.043853,0.038895,0.036613,0.046575,0.050702,0.048057,0.054233,0.041310,0.044108,0.048737,0.041595,0.045408,0.036250,0.040962,0.022054,0.023966,0.023156,0.025000,0.020494,0.023564,0.020920,0.020240,0.021437,0.025433,0.026784,0.026556,0.028808,0.025118,0.024838,0.026091,0.028217,0.024507,0.027735,0.025278,0.023932,0.026909,0.015595,0.016939,0.018506,0.015625,0.018519,0.015617,0.018506,0.015578,0.024838,0.028217,0.032599,0.025118,0.033241,0.028808,0.033520,0.025433,0.029099,0.014832,0.015465,0.024325,0.015385,0.027472,0.156174,0.016539,0.016169,0.017001,0.016374,0.015889,0.017730,0.026528,0.028630,0.031296,0.034001,0.033864,0.034900,0.037635,0.039223,0.040962,0.045596,0.031863,0.033691,0.035489,0.040656,0.043811,0.039043,0.052705,0.053760,0.045596
0.062500,0.185695,0.156174,0.500000,0.353553,0.447214,0.333333,0.000000,0.353553,0.223607,0.200000,0.171499,0.041310,0.049690,0.038208,0.040962,0.036250,0.042070,0.037635,0.034900,0.053000,0.058124,0.054233,0.061430,0.045596,0.048737,0.053760,0.045408,0.049386,0.039043,0.043811,0.023181,0.025190,0.024254,0.026126,0.021388,0.024500,0.021719,0.020961,0.022135,0.027514,0.029099,0.028808,0.031466,0.027116,0.026764,0.028217,0.030700,0.026352,0.030083,0.027196,0.025641,0.029037,0.016358,0.017846,0.019593,0.016393,0.019608,0.016385,0.019593,0.016339,0.026764,0.030700,0.035898,0.027116,0.036761,0.031466,0.037139,0.027514,0.031846,0.015213,0.015839,0.026126,0.015811,0.029748,0.196116,0.016998,0.016667,0.017501,0.016891,0.016427,0.018300,0.027257,0.029553,0.032208,0.034922,0.035422,0.036613,0.038895,0.041065,0.043811,0.047891,0.030289,0.031846,0.033691,0.038348,0.040962,0.036250,0.049690,0.048737,0.041310
0.055216,0.142857,0.137361,0.223607,0.250000,0.200000,0.447214,0.353553,0.000000,0.500000,0.277350,0.316228,0.046727,0.057260,0.042835,0.046225,0.040390,0.047193,0.041595,0.038547,0.050767,0.055902,0.053000,0.060971,0.045038,0.048507,0.054393,0.045596,0.050379,0.039284,0.045038,0.023106,0.025254,0.024369,0.026454,0.021427,0.024861,0.021926,0.021186,0.022513,0.026234,0.027682,0.027514,0.029961,0.025994,0.025751,0.027116,0.029450,0.025449,0.029001,0.026352,0.024899,0.028194,0.015802,0.017201,0.018814,0.015865,0.018855,0.015873,0.018868,0.015855,0.025094,0.028479,0.032827,0.025449,0.033634,0.029235,0.034001,0.025880,0.029643,0.014597,0.015183,0.024478,0.015145,0.027587,0.131306,0.016237,0.015923,0.016692,0.016127,0.015698,0.017413,0.025499,0.027472,0.029827,0.032208,0.032393,0.033370,0.035511,0.037139,0.039133,0.042718,0.029748,0.031342,0.032880,0.037268,0.039904,0.035968,0.047193,0.048057,0.041595
0.049752,0.137361,0.142857,0.176777,0.223607,0.156174,0.447214,0.223607,0.500000,0.000000,0.200000,0.316228,0.050379,0.059655,0.045596,0.048564,0.042679,0.048507,0.042486,0.039873,0.046424,0.050767,0.048564,0.055470,0.041922,0.045038,0.050379,0.042679,0.047140,0.037165,0.042679,0.022311,0.024369,0.023570,0.025607,0.020788,0.024154,0.021339,0.020655,0.021985,0.024930,0.026234,0.026091,0.028284,0.024723,0.024515,0.025751,0.027853,0.024254,0.027472,0.025094,0.023776,0.026784,0.015319,0.016630,0.018134,0.015377,0.018170,0.015385,0.018182,0.015368,0.023946,0.027027,0.030949,0.024254,0.031623,0.027671,0.031928,0.024626,0.028017,0.014361,0.014950,0.023408,0.014881,0.026261,0.116248,0.015954,0.015617,0.016385,0.015809,0.015368,0.017065,0.025047,0.026909,0.029260,0.031623,0.031481,0.032376,0.034731,0.036061,0.037556,0.041380,0.030628,0.032376,0.033845,0.038462,0.041380,0.037556,0.048507,0.050702,0.044108
